连阳	1.6617 -0.67674 0.35952 0.122211 -0.191747 0.852691 1.81931 1.53077 -1.30546 -0.62225 0.131486 -1.02952 0.128257 0.706122 1.17182 0.830113 -0.390928 -1.01097 1.1628 -1.26388 
热烈祝贺	0.0105246 -1.08018 0.184181 0.481451 1.83053 -0.571164 0.781892 -1.34091 -0.72938 -1.15181 0.228585 0.819645 0.44375 -0.225444 0.306545 0.895723 -0.604727 0.488686 1.04622 -0.630431 
蜗牛	-0.140008 0.405373 -1.38181 0.436854 0.895965 -2.3458 1.23003 -0.0868691 -1.25918 0.708565 -1.2672 0.00648299 -1.33173 1.11374 1.21486 0.404568 -0.584264 0.247488 -0.837291 -0.318466 
反对	0.9581 -1.04036 -1.67285 0.573021 -1.22506 2.71324 -0.623201 -1.04325 0.552471 1.37884 -0.424408 -0.295977 0.173365 -0.981119 -0.113276 -1.52382 1.15611 0.0926608 -0.369194 0.119992 
高速	1.85079 0.393739 -0.388892 2.13955 0.00589084 0.359273 0.641007 0.158142 -2.00567 0.799262 1.50128 1.2336 -0.587904 -1.19064 -1.23608 0.449957 -1.447 -0.532911 1.05701 -2.08226 
得到	0.868404 -1.31694 -1.06621 0.0790046 -0.126065 0.773073 -0.311796 0.112205 0.040172 -0.440564 0.0144868 -0.718595 0.762168 -0.707193 -0.305643 -0.575275 -0.112936 -0.468468 -0.326357 -0.148611 
手里	-0.0497647 0.317842 -1.11228 -0.319986 0.579872 1.76035 -1.20968 0.254731 1.26033 0.646051 -0.605366 -0.212574 -0.564195 -0.222265 0.154248 0.60057 0.735464 -0.214124 -1.4075 0.501179 
看不到	2.14537 0.451282 -0.779941 -1.36325 -0.429707 0.503484 0.355876 0.64296 -0.664163 0.512627 0.728588 0.202908 0.822619 -1.13932 0.544085 -0.773166 -0.800897 -0.561745 -1.30405 1.62368 
宰掉	-0.59 -2.12033 -0.885695 -0.777141 -0.411018 1.63984 2.09759 0.1481 1.10018 1.36602 1.45164 -1.40754 -1.9797 0.171664 0.482771 0.212399 0.293726 2.31764 -0.270185 -1.03789 
一体	0.917969 0.719257 0.0197511 3.08514 0.154976 0.62288 0.471546 -1.003 1.15344 0.0399728 -0.40075 2.69848 1.48697 -0.55301 -2.16671 0.37435 0.506615 -2.28312 0.147967 -2.23595 
至今	2.63723 -1.1341 0.827 -0.455015 0.432081 -0.395757 0.0224383 -0.310309 0.134408 -0.539928 1.19818 0.395685 -0.262923 -0.20566 -1.76019 -0.575303 -1.45703 0.388012 -0.721941 -0.214269 
房价	2.20557 -0.047044 -0.142578 1.46715 0.66932 -0.385925 0.501066 0.638934 -0.357686 0.149879 1.35688 1.26298 -0.574169 0.341582 -0.568862 0.328216 -1.45595 -0.69979 0.0256124 -1.94294 
立贴	-0.363168 -2.16316 2.59373 0.788548 -1.52772 0.342333 3.04113 0.30172 0.16772 -1.51902 0.415229 0.297826 -0.729956 2.27212 -0.521664 0.493159 0.309693 0.130844 0.777561 0.449348 
暨	1.754 -0.577164 1.16352 2.57345 1.52855 2.76891 0.696163 1.35568 0.549369 -0.548303 0.670849 3.87606 0.611025 -2.1154 -0.357604 -1.43196 1.5209 0.707186 1.82539 -0.871401 
样	-0.504109 0.0342545 -0.590691 -0.500327 1.8006 -1.66675 1.26404 0.0905099 0.224539 -0.0464113 -1.8609 0.843947 0.823086 1.50843 1.80663 -0.444837 -0.610978 0.742863 -2.1458 0.7993 
首次	2.25248 0.551915 0.533665 1.14123 0.749222 3.63493 0.649931 -1.61154 0.566457 -1.23645 0.0414361 3.25636 0.0521573 -0.397834 0.171162 -1.09929 0.237038 1.61997 1.02487 -1.46822 
滴	-1.27834 0.375872 0.00210804 1.09791 0.0469565 -0.762323 0.797556 0.577876 0.448815 0.175695 -1.27247 0.669021 -0.90369 0.415852 0.147368 0.483635 0.806599 -0.355839 -0.8732 1.71372 
级别	2.20038 -0.100815 1.50802 -1.70569 -0.00293806 0.414752 1.51805 1.07089 -0.618609 0.911517 0.06059 0.608403 -0.0182612 -1.13062 1.16172 1.45816 -2.30437 0.130433 0.638616 -0.568048 
哪些	0.00693924 0.64942 0.195612 0.218363 0.228482 0.202166 -0.572475 -1.52115 -0.103378 -0.267687 -0.249489 1.22522 0.956352 -0.901485 -0.268686 0.682755 -0.709894 1.17365 -0.568985 0.011125 
建筑业	1.76117 0.567484 -0.512181 2.0174 0.0817852 1.13817 -0.668987 -0.0547113 -1.63577 0.953352 0.852991 2.26845 -0.380471 -0.222163 0.333209 0.296943 -0.860824 0.9325 1.03674 -1.98057 
★	0.642121 -0.715697 0.499695 0.249893 -0.207297 0.923211 2.68613 -1.25943 0.127679 -0.0757095 1.27028 2.25866 -2.45473 -0.351688 0.940937 -1.61415 1.22172 2.52404 0.14942 -3.6388 
嘉凯城	1.05846 0.113662 -0.69276 2.20125 0.651191 -1.38832 0.853438 -0.0354251 -0.124292 0.0976121 1.65705 0.150505 0.569214 1.61402 0.181053 1.9297 1.23454 -2.02898 0.497081 -0.0713737 
北药	0.132016 0.310339 -0.418661 -0.223846 0.484194 -0.130049 0.720766 0.0149502 -0.392245 -0.355639 -0.400577 0.0230119 1.28177 0.26371 -0.59917 0.110379 0.597194 -0.461098 0.652574 0.0418566 
题材股	1.25499 0.270428 -0.113245 -0.284488 0.458351 -1.23316 0.277851 -0.984923 0.162916 1.88215 1.23244 0.0827513 0.607866 -0.121368 -0.903633 0.205463 0.36158 0.689114 0.211405 -2.35482 
光	-0.384462 -0.355505 -0.552247 0.590697 1.24811 -0.603581 0.473864 0.235227 -0.160087 -0.379657 0.868267 0.0376578 -1.03391 -0.290099 -0.00208736 -0.194493 0.47585 0.129392 -0.593829 -0.460303 
带领	0.238185 -1.93057 -0.74616 1.32816 -0.447025 -1.18497 1.86291 -1.34263 -1.10608 1.02049 0.684495 -0.755078 0.619683 -0.743342 1.65938 1.68153 -1.31027 -0.1965 1.4751 -2.11306 
四大	0.970787 -0.611536 1.06437 1.731 0.276274 0.00729609 -0.504334 0.0299822 -1.98629 0.127631 1.68899 1.85767 0.477217 -1.79998 -0.540488 0.654782 0.0339723 0.360258 1.23224 -2.19455 
李友	1.53852 0.28786 -2.04782 2.22453 0.619312 0.0154279 -1.08637 -0.369746 0.990442 -0.137532 -1.00132 0.561495 0.486279 -0.872063 -0.327312 -0.232703 1.32643 -0.0514614 0.791138 0.168975 
区	1.4533 0.0604589 0.669583 -1.53913 0.37979 2.70967 1.0529 0.115636 0.110097 -0.521241 0.3283 0.186528 -0.825749 -1.76202 -1.08701 1.02438 -2.06093 -0.881435 0.0882296 -0.823954 
泡沫	0.629403 0.840957 -0.766449 0.523924 0.0375742 0.808829 1.14524 -1.17753 -0.277431 0.928792 0.17138 0.426317 1.4957 -0.314427 -0.81944 -1.33086 -1.08944 1.07694 -0.577265 -1.95938 
预案	2.25402 0.234933 0.288788 2.49891 -0.367236 1.61439 -0.417093 0.580554 -1.04853 0.233829 -0.81223 0.311468 -0.395878 -1.30302 -1.72683 -1.92096 0.468628 1.49116 0.0857947 -0.159338 
北大医院	0.61699 0.439062 -0.766354 1.11868 0.407889 1.14686 1.04061 -0.35452 0.253326 -0.503644 -0.177675 0.965347 0.245778 -0.0717577 -0.943863 -0.472031 -0.269891 -0.289856 1.08718 -0.307978 
反攻	0.244999 0.924035 1.69705 0.0107766 -0.139545 -0.260671 2.09783 1.23017 -0.249645 1.08166 1.71581 -1.26525 0.500156 0.356288 -0.0523329 2.72547 -0.231896 0.449932 1.34152 -1.0453 
新一轮	1.00622 -0.685635 0.744696 0.0305499 -0.211415 -0.971477 2.73909 0.286291 -0.0321516 -0.582804 1.01506 0.976919 0.565489 -1.78776 0.1727 0.51972 -0.629879 1.44153 2.607 -2.54527 
不足	0.383445 0.10826 0.746255 -0.672671 0.410581 2.21606 0.446375 0.348599 -0.33401 0.407445 0.392891 0.383142 -0.479947 -1.90451 0.238645 0.243475 -0.702243 -0.804653 -1.7801 -0.732165 
再现	0.669329 -0.919929 0.918427 -0.529024 -0.294652 0.870951 2.84646 -0.709267 -0.698044 -1.37108 0.784968 0.0772584 0.516992 -0.81231 1.57515 1.43221 -0.846702 0.0067396 1.7042 -0.79719 
好票	0.220798 1.04969 -0.428726 0.455114 -0.658803 -0.594119 -0.255472 -1.10453 0.050576 0.565789 -1.21405 -0.386554 0.507303 -0.146715 -0.364826 0.849232 -0.58193 0.861593 -1.28494 0.0682558 
四川	-0.464211 -0.799187 2.27765 0.606455 0.630379 1.54833 2.10439 -2.00286 2.53802 0.326513 2.11619 1.55234 -1.84281 -0.204963 -1.64096 0.72677 0.542224 0.317278 -0.165322 -1.43927 
下探	0.371982 -1.75908 0.0916897 -1.19677 -1.56007 1.56049 1.95304 0.947047 -1.76096 -0.421828 -0.101237 -1.90052 0.080778 0.029065 0.0278515 0.416508 -1.39638 -0.410941 0.933136 -0.052166 
吓死	-0.554821 -0.531432 -0.724899 -0.971759 0.962111 -0.0749046 0.0300583 0.436492 0.850352 -0.31547 -0.22536 -0.0321983 0.0316909 -0.303405 0.663823 -0.00743187 1.9512 -0.437134 -0.627938 1.37539 
一倍	1.08575 -1.3879 1.17019 1.21876 1.42886 -0.31544 0.0690316 0.41396 -1.02569 0.0661158 0.995649 -0.933902 -1.28372 -0.4133 -1.35779 0.371848 -0.38063 -2.09393 -2.66549 -1.43249 
涨时	-0.469985 -1.50229 -0.775354 -0.534169 0.842692 -2.24951 1.15136 -0.51402 -1.71483 1.82266 -1.50279 -0.0382721 -0.15391 -0.129137 1.98054 -1.15596 -0.758863 1.03337 -1.81665 -1.40388 
娘	-1.17138 -0.787688 -1.93222 -0.402635 2.20173 -1.23867 0.10069 -0.323481 0.445067 -0.57399 -0.934686 0.306535 0.192444 0.760798 1.59017 -0.404394 0.295738 0.183298 -2.11044 0.136989 
验证	1.13183 -1.51285 0.459912 -0.108435 -1.2361 1.39115 0.68951 -0.313187 0.146185 0.460446 -1.40886 -1.01501 0.156387 0.723344 0.47558 1.00047 0.523813 -0.407549 1.8951 0.236973 
遇到	0.60808 -0.206519 -0.233432 -0.0805596 0.479883 -0.693072 -0.467303 -0.919125 -0.327849 0.774261 -1.57538 -0.288148 0.583142 -0.520417 1.3812 0.783072 -0.848797 0.818131 -0.858631 0.0223941 
签署	1.38585 0.488545 -0.52999 3.01989 2.40177 3.49773 1.52372 -0.919101 0.786229 -0.124686 0.821317 2.64188 -1.12876 0.250091 0.396806 0.0649044 1.568 -0.43497 1.1318 -2.93222 
反应	1.23859 -0.131555 0.910637 0.16055 -0.680501 0.592547 -0.659555 0.946438 -0.784182 1.71309 -2.00783 -0.696024 0.434328 0.123143 1.23071 -0.28257 0.606134 1.22546 -1.2109 -0.00831744 
真他妈	-1.02336 0.191271 -0.0634615 -0.0954222 1.60028 -1.40682 0.0609789 -0.269265 0.199369 0.352076 -1.2663 0.317585 -0.331769 -0.00529178 1.2412 1.1639 -0.559617 1.35928 -1.34758 -0.0905893 
大底	1.1098 -0.879502 -0.0593563 -0.530862 -0.509637 1.03576 0.579001 -0.835118 0.0362503 -0.869574 1.67166 -0.497619 -0.651052 0.0441815 -0.983763 -0.353117 -0.458452 0.968156 -0.205877 -1.22293 
加上	1.21675 -1.68614 0.438985 0.473004 1.08824 1.00722 -0.62007 0.699061 0.185333 0.166319 0.126196 0.0828785 0.845112 -1.09861 -0.323368 -0.230375 -0.680345 -0.285246 -0.193275 -1.51043 
升级	1.67189 1.60207 -0.830674 2.63455 -0.121149 1.81933 2.23946 0.307429 -0.8429 1.1407 0.217018 1.54718 -0.250923 -1.44671 0.105785 0.107137 -0.58301 -0.144133 1.70919 -3.90484 
打算	1.02098 0.11252 -0.452709 -0.0613009 0.121296 -0.00780579 0.364097 0.379017 0.351242 -0.644253 -0.0685934 -0.496692 -0.779176 0.22946 -1.1867 0.195766 0.0873051 -0.536202 -0.314739 1.22082 
上影线	0.843534 0.483365 1.73599 -0.881162 -1.41014 -0.610877 0.83385 1.63324 -1.02151 -0.225502 -1.58762 0.62853 -0.900243 0.375464 0.504615 1.64819 -0.0304823 -0.955258 -0.627245 -0.782165 
文莱	1.86722 0.405769 0.0595983 2.6982 1.02708 1.15177 -0.0583054 0.345264 0.454475 -0.113559 -0.890564 2.42226 0.117462 -2.09844 -0.623825 0.0725201 -0.638953 -0.35132 1.29111 -1.17668 
归来	0.109911 -0.177549 -0.0901955 0.823194 1.28943 -0.216506 3.84402 -1.31344 -0.52898 -0.214318 1.41969 0.801354 0.0805689 -0.460747 1.61119 0.501904 -0.609175 0.459259 1.43078 -2.1956 
成本价	1.20588 -0.908115 0.00393629 -0.770256 0.17315 1.95417 0.108458 -0.275561 0.0568104 -0.369321 -0.143655 -0.898263 -1.31157 -0.175263 -1.2121 -0.393547 -0.708329 -0.54315 -1.37165 0.459836 
压制	0.560565 -0.721625 -0.769703 -2.57307 0.967233 0.973042 1.04449 1.05822 -2.30642 0.938601 -0.439478 -0.17622 -0.569718 -0.490407 0.973496 -0.219696 -1.69691 -0.0916241 0.41862 0.0386917 
一万	-0.802327 -1.16444 1.35535 -0.102294 0.836289 1.89184 -0.59066 0.230459 0.955093 -0.698138 0.129718 -0.456938 -1.79092 -0.860235 -0.748112 1.70976 -0.958377 -0.108613 -1.79867 2.27279 
延续	1.16332 -1.18497 0.4509 -0.136573 -0.241998 0.66971 1.60425 0.697353 -2.29614 0.822238 0.147263 -0.528391 -0.00942859 -1.4306 0.334342 0.89546 -1.79114 0.118276 1.91727 -2.2026 
机遇	0.85811 1.89775 0.470299 0.802391 -1.09129 0.516695 1.3947 0.0496168 0.778989 1.8374 0.795067 0.586988 2.12599 -0.434307 -0.93499 1.99456 -0.755536 0.109751 1.58 -1.49949 
跌下去	-1.33816 -0.298831 -1.13232 0.0416975 -0.877836 -0.221148 0.929499 0.386946 -1.09902 0.158134 -1.33701 -1.82695 -0.218028 0.79877 -0.039344 -0.026727 -0.11036 0.117232 -1.13924 0.502777 
终止	1.50414 -0.827205 0.257175 2.77124 1.14579 0.751156 0.256554 0.693111 0.946186 -0.0785306 0.329646 2.10895 1.12921 -2.06781 -0.784155 -1.13501 0.965745 0.519301 1.10209 -1.76363 
亏钱	0.532422 0.153611 -1.54547 -2.08985 0.353149 0.155036 -1.43423 -0.432328 -0.210436 0.647531 1.03889 -0.384579 0.557603 -1.03075 1.12863 0.411653 1.18342 0.414388 -1.87125 0.406598 
没量	-0.0872245 -0.330152 0.451193 -0.965049 -0.47047 -0.994321 0.715973 1.32466 -0.343091 0.72408 -0.582482 -0.102176 0.411215 0.331988 0.225894 -0.241625 -0.0695262 1.12273 -0.391398 1.098 
严查	-0.641902 -1.3026 -2.08315 0.0900213 -0.301536 2.58722 -1.24626 -0.166705 0.258546 0.0934494 -0.792175 0.729626 1.94627 -0.412985 -0.648596 0.404953 1.12215 -0.327603 2.04221 -1.23352 
材料	1.26849 1.60395 -0.911668 3.08527 2.02651 0.470493 1.67306 -0.659797 0.235171 1.32844 0.75138 1.17531 0.153423 -0.123855 0.627049 0.938601 -0.673158 -0.173102 1.14893 -2.08234 
而是	-0.980365 -0.176891 -0.867423 -0.406512 -0.0551965 0.0738384 -0.786516 -0.81861 -0.57779 1.13242 -1.38382 -0.827601 0.44976 -0.392653 -0.440214 0.334115 -0.095095 1.17167 -0.363098 -1.11795 
率	1.41428 -0.39057 -0.326174 1.48661 1.78448 2.34326 0.161071 0.189431 -0.861099 2.35497 1.03112 -0.606821 -1.14109 -1.52823 -2.55803 -1.09876 -1.1685 -0.972652 -0.620934 -0.887094 
顺势	-0.57969 -0.490176 -2.58156 -1.3321 -0.981288 0.351303 -0.0118437 0.362498 -1.65182 0.87266 0.602116 0.446229 -0.740751 -0.685458 -0.192578 0.0775721 -0.681559 0.545343 1.42484 -1.25568 
快卖	-1.46831 -1.29138 0.261126 0.349349 -0.467486 -0.490731 0.183844 -0.682823 0.236541 -0.0206874 1.05737 -0.0216718 -0.0335713 -0.377527 0.0872774 0.257897 1.52849 1.4175 -0.523056 0.751862 
保住	1.77888 -0.440083 1.05194 0.901382 -1.26909 1.4473 0.904437 -1.15145 -0.166967 0.0642639 -1.82785 -1.78956 -0.986992 0.522983 -1.05901 -0.29201 0.515213 -0.170671 -0.764502 1.46499 
想捞	-3.76246 -0.739603 -2.24136 0.0301278 -1.42292 0.0234538 3.99504 1.12343 2.45332 1.49949 -2.70407 1.31139 0.690412 -0.706855 -0.164046 -1.10899 2.17863 0.678222 1.38929 -2.99165 
媒体	0.262485 0.0427346 -0.603536 0.438758 -0.0610612 1.13488 -0.0948456 1.20955 0.672773 0.357917 -0.408161 1.04768 1.21916 0.791707 -0.149017 0.10546 0.89211 1.04405 2.32524 -1.92369 
即使	0.544905 -0.714978 -0.405597 -0.919854 -0.414047 -1.31608 0.698432 0.268015 -1.66679 0.401578 0.312714 -1.43997 0.125458 -1.00997 -0.626305 0.231354 -0.0897204 -0.0685981 0.0865529 -0.520037 
方面	1.89115 1.41479 0.00905345 2.23725 -0.673901 1.20456 0.501789 -0.488461 -0.130054 -0.176928 -1.42566 1.72281 0.826745 -0.901566 -0.34984 0.469754 -0.693733 -0.505908 0.511058 -2.23527 
运行	2.3072 -0.285123 -0.494531 -1.7474 0.273931 2.05994 1.04621 0.552488 -1.07049 0.258407 0.210909 -0.0760488 -0.291113 0.40033 0.544551 -0.195499 -1.48685 0.346018 0.81804 -1.70055 
抬	-2.40609 -0.606065 -1.10618 -0.566782 0.278776 0.714653 -0.417847 1.60779 0.222662 0.48781 0.0341531 0.00613815 -0.602058 -0.201782 0.502221 1.70961 1.05788 -0.652287 0.729224 0.398267 
及时	0.428289 0.419053 0.897117 -0.193912 -0.0405524 1.10835 0.148264 -0.75898 -1.06695 -1.17768 0.225849 0.292842 0.193931 -0.905982 -1.36536 -0.0406266 2.30398 0.333844 0.8575 -0.377441 
绿盘	-1.08584 -0.769479 -0.482901 -1.12687 -1.19557 0.725042 1.50187 0.656866 0.151218 -0.533983 0.158391 -1.4303 0.629964 0.583233 0.588558 0.382817 -0.508266 0.369737 -0.77518 0.224954 
多么	-0.356521 0.260277 0.979393 0.0347362 0.204371 0.2201 -0.706121 -1.71508 -0.0588287 1.52948 -1.54678 0.437831 0.00761175 -0.656167 -0.122806 0.830189 0.0882223 0.025998 -2.07781 0.49326 
理性	0.97166 0.707212 -0.710309 -1.36751 -1.05566 0.165988 0.567376 -1.16576 0.462038 2.05867 -1.00081 1.41391 1.15383 -0.739443 -0.486871 -1.15257 0.849958 -0.218647 -0.1373 -0.093593 
下个	1.87235 -1.0733 1.22749 1.31309 -0.99689 0.679032 -0.174414 0.363795 0.0789401 -0.964265 1.00346 -0.0573338 -0.398318 0.446714 -0.730221 2.40068 -3.15927 0.741877 0.542586 0.913531 
竞价	-1.72132 -1.10483 1.14865 -1.33342 0.00252157 0.554244 0.45083 1.13106 -0.245924 -1.90717 0.193961 0.260582 0.810613 0.439448 -0.233052 1.06336 -0.274278 0.388823 -0.437074 1.69132 
铜期货	0.163601 -1.53841 0.589919 -0.23165 0.0221395 -1.75005 1.7707 0.248711 -1.14542 -0.277954 2.28711 1.48567 0.983643 0.960605 -0.269237 0.662739 -1.2348 -0.383861 1.14907 -1.26049 
推动	1.02049 0.154702 -0.175684 2.3457 -0.297627 2.04715 1.72739 -0.321917 -1.02353 0.517931 0.661115 1.14154 0.172732 -2.13559 0.380841 0.217243 -0.544743 0.62465 2.32396 -2.38255 
下方	0.00658127 -1.44158 -0.246189 -2.30786 0.00191663 2.19314 0.285146 0.475531 -0.642752 -0.458021 0.371978 -0.499546 -2.20853 -0.370396 -1.4792 0.323892 -1.41586 0.249711 0.34876 -0.0195832 
确立	1.89734 -0.435647 0.737982 -2.02694 -0.236252 0.739037 2.36499 0.169729 -1.48122 0.901335 1.20585 -1.12433 -1.47073 -0.924597 0.290164 1.41336 -0.228827 0.160333 2.10018 -1.93269 
符合	2.30212 -0.175622 -0.195198 1.86639 -0.325407 0.930217 -0.27912 0.144019 -2.54224 0.589047 -0.0427898 0.0878672 0.0728562 -2.32489 0.122289 0.000581362 -0.407097 -0.613213 0.163894 -1.42508 
见底	1.92377 -0.522753 -0.0207687 -1.55554 -0.861153 -0.0197022 1.50664 0.533983 -0.931827 0.673954 0.194177 -0.883772 0.334284 0.307745 0.67961 0.377338 -0.87106 0.5374 0.858748 -1.07432 
了解	0.457195 0.129542 -0.825971 0.0489143 -0.0956774 0.976617 -0.909106 -0.0357202 -0.535227 -0.238504 -0.851305 0.21085 -0.483463 0.758651 0.0473241 -0.283045 1.11751 -0.412016 -1.09177 0.0891998 
大伙	-0.189256 0.60435 -0.603386 -0.514165 -1.55209 -0.241677 0.346285 0.204104 1.05873 0.361583 -0.225107 0.0529042 0.218674 0.949453 -0.895242 0.258743 1.89551 0.160831 0.226713 0.414352 
顶部	1.26399 0.242402 0.613309 -2.69767 -0.610831 1.28762 0.954903 1.43245 -1.07212 0.0316054 -0.0217137 -1.21304 -0.319213 -0.0739652 -1.27695 0.441937 -0.869866 1.089 0.937401 -0.817044 
基础	1.0255 0.0394668 -0.20802 1.22874 0.747495 1.6133 1.58685 -0.254779 -0.132438 0.528101 0.786485 1.64216 -0.36376 -1.4158 0.090264 0.10722 -0.946956 -0.661873 1.4234 -1.87706 
别说	0.0927849 -0.600228 -0.219627 0.437998 -0.976279 -0.292046 0.859014 -0.234445 0.39895 0.729579 0.0884939 -0.287722 0.261751 0.320804 0.159179 -1.10283 0.896985 0.181797 -1.36317 0.93881 
股友兆日	1.08554 1.06404 -0.288226 0.714346 3.69059 0.412229 2.48394 -0.296982 -1.24285 -0.408722 -0.569328 -0.931698 1.16354 0.338278 0.147289 0.062761 -0.487229 -0.306193 1.58904 0.0786415 
烂货	0.479876 0.338528 -0.236834 -0.283958 0.693794 -2.01365 0.953689 -0.527182 0.590422 0.376468 -0.461092 0.0576708 -0.205651 0.377723 0.96358 0.118691 -0.259343 0.761003 -2.31382 -0.0333461 
根据	2.67909 -0.584435 0.642023 -0.608173 0.212541 0.937868 -0.631271 -0.832532 -1.25735 0.683024 -0.583736 1.17734 0.303733 0.0793955 0.873807 0.405862 -0.111747 -0.00117448 0.747981 -0.769013 
浪	1.43132 -0.776408 0.978843 -1.63352 -0.271015 -1.00308 2.25598 1.0858 -0.813996 -0.278155 0.608524 -0.337124 -0.29814 -1.60582 -0.473825 0.180371 -1.23655 0.533362 0.884592 -1.04171 
老是	-1.22683 -0.667342 -0.1616 -0.552337 0.0969593 -0.267969 -0.532972 0.902653 -0.603073 0.718559 -1.65783 1.33843 -0.267531 0.415125 0.0526329 -0.34661 -0.103109 -0.414089 -1.54558 1.56493 
料	2.18871 0.900635 0.0721841 1.78336 -1.72776 0.186058 1.29642 -1.40316 -0.0198706 1.84571 0.396817 1.98896 -0.919529 -0.424665 2.06213 -0.900145 0.843949 1.70443 -0.413208 0.228239 
流通盘	0.849381 1.38709 0.447616 1.41766 1.49085 2.61775 -1.00401 0.546261 0.101833 0.211563 0.694399 0.037827 -0.789344 0.800069 -1.25452 1.26749 -1.29561 -0.401193 -2.63185 -1.59826 
阴谋	-0.227422 2.15079 -0.830921 -0.197434 -0.0854266 1.11611 0.585195 0.957054 -0.413296 0.768362 -0.0263304 0.999445 2.55102 -0.102462 0.878021 0.67391 -0.834121 0.762533 -0.0589349 0.0523854 
经验	2.45011 0.249851 -0.832132 0.172762 -1.21506 0.996665 -0.530838 -1.13244 0.099984 0.703917 -0.64456 1.16911 -0.365187 0.926469 -0.074883 -0.0713204 0.354223 0.166408 0.617369 -0.887627 
直奔	-0.506542 -3.2271 -0.219222 0.401567 -0.112804 0.359688 0.96383 0.016049 -0.435733 -0.667181 0.926135 -0.731272 -0.601181 -0.592584 -0.795412 0.000271276 -2.02634 0.0611249 0.58411 0.894017 
绝不	-0.386584 -0.767064 0.231435 -1.69296 -0.316343 -0.744638 -0.146207 -1.37751 0.587035 0.968561 0.497324 0.078464 -0.917752 -0.813954 -1.30185 0.906541 0.180019 0.101281 -0.660205 0.699945 
聪明	-0.743365 1.13081 -0.888087 -1.42665 0.75172 1.33438 -1.20983 -0.375161 -1.03845 0.607933 0.289735 0.694321 -0.354116 -0.852911 0.625083 0.65616 1.19778 0.0369882 -1.65735 -0.300716 
止跌	1.35832 -0.498261 0.225967 -1.0825 -1.57037 0.277134 1.70848 0.171244 -1.05964 0.626467 -0.659997 -2.00949 0.786998 -0.056442 0.211468 0.135249 -1.42887 0.522993 -0.176614 -0.158642 
好样	-0.409026 0.764351 -0.167945 1.16642 1.27353 1.04437 2.00168 -0.933761 -0.281063 0.0214744 -0.737999 -0.0709617 -0.763329 0.37317 1.08332 0.581931 0.619937 -0.56678 0.100947 -0.149408 
上周五	0.386505 -0.416752 0.88807 -0.809659 0.0409953 0.167626 0.733017 -0.444875 -0.375806 -1.17922 0.374806 0.505648 -0.567293 0.866523 -1.2016 0.319403 0.422952 -0.529851 -0.0450336 0.100946 
深套	-0.265784 0.0776721 -0.312086 -1.82671 0.778352 -0.177909 -0.303988 -0.160737 1.17093 0.741192 0.388283 -0.668641 -0.160105 0.414631 -0.589784 0.278243 1.49814 1.36393 -0.565571 -0.53727 
月线	1.36535 -0.285508 0.0619459 -1.78278 -0.311873 -0.0752673 1.33324 -0.681382 -1.26719 -0.337628 0.11922 1.27465 -1.20816 1.10276 0.011445 1.28174 -1.42813 -0.482067 1.44778 -0.898056 
准时	-1.60776 -1.91705 1.29283 0.0812593 -0.90475 -1.65427 2.34177 1.24729 0.336531 -0.364067 1.37141 1.28267 -0.194867 -0.708773 0.166937 1.65703 -0.395188 0.207477 1.23203 0.874195 
第二次	1.06773 -1.29047 0.444563 1.42881 0.623409 0.0780285 1.1783 -0.468531 -0.694404 -1.35149 0.130329 1.13485 -0.504187 -0.424289 -0.429196 -0.934236 0.944829 0.496738 1.4798 0.270652 
再进	-0.889194 -2.06614 0.290415 -0.684564 -1.82351 0.30273 1.51871 1.1912 -0.817682 -0.0445078 0.496894 -1.447 -0.139389 -0.413592 -1.29848 0.200609 0.256979 -0.15919 1.11055 0.436922 
亿美元	1.75017 -1.17653 0.103955 2.01353 1.09296 2.13646 0.429804 -0.838502 1.40664 -0.0593235 1.12872 2.07246 0.0975074 -1.04702 -1.08507 -0.123788 -0.855593 -1.00981 0.160952 -1.80443 
交通	1.33931 0.286665 -0.310809 3.8577 0.429119 2.29326 0.808199 -0.0408627 1.10087 0.092086 0.575668 3.16467 -0.245385 -1.09324 0.425156 1.08385 -0.605173 -0.61904 1.55594 -2.25435 
北医	0.810702 0.719144 -0.681419 1.48108 0.86999 0.567695 -0.155205 -0.495543 0.569104 -0.145192 -0.430039 0.37554 0.167624 -0.459444 -1.25713 0.652858 0.154803 -0.377441 0.978956 0.374723 
最新消息	0.757154 -0.268867 0.212829 0.37791 0.990482 1.54116 0.255357 -0.20049 -0.338195 -0.0767129 0.455639 0.955644 0.878562 0.045239 0.594194 0.320242 0.524498 0.600124 1.55066 -1.11239 
有限	0.984235 0.151102 -0.782433 -0.444544 0.635952 0.0931021 -0.210173 -0.524718 -0.885556 0.850099 -0.0178356 0.28979 0.331745 -2.94817 0.637721 0.626074 -0.745388 -0.842486 -0.759216 -1.2558 
多方	-0.217272 0.646458 -0.251791 -2.15489 -0.206733 0.677267 1.79383 0.173268 -1.23809 -0.191708 -0.298059 1.43477 -1.10689 -0.271652 0.949364 1.33851 -0.365032 0.222117 2.27076 -1.72847 
三座	-0.926849 0.365044 -2.73621 0.663424 0.249431 -0.132571 0.0220574 0.191756 1.35755 0.442753 -1.98382 2.24258 -1.09216 0.252181 0.410092 -1.34984 1.18771 1.39884 0.67616 0.0881319 
